province,year,month,month_name,parameter,value
KALIMANTAN BARAT,2014,2,FEB,T2M,25.93
KALIMANTAN BARAT,2014,3,MAR,T2M,26.36
KALIMANTAN BARAT,2014,4,APR,T2M,26.53
KALIMANTAN BARAT,2014,5,MAY,T2M,26.84
KALIMANTAN BARAT,2014,6,JUN,T2M,26.8
KALIMANTAN BARAT,2014,7,JUL,T2M,26.63
KALIMANTAN BARAT,2014,8,AUG,T2M,25.84
KALIMANTAN BARAT,2014,9,SEP,T2M,26.47
KALIMANTAN BARAT,2014,10,OCT,T2M,26.48
KALIMANTAN BARAT,2014,11,NOV,T2M,26.15
KALIMANTAN BARAT,2014,12,DEC,T2M,25.96
KALIMANTAN BARAT,2015,1,JAN,T2M,25.41
KALIMANTAN BARAT,2015,2,FEB,T2M,25.69
KALIMANTAN BARAT,2015,3,MAR,T2M,26.18
KALIMANTAN BARAT,2015,4,APR,T2M,26.52
KALIMANTAN BARAT,2015,5,MAY,T2M,26.64
KALIMANTAN BARAT,2015,6,JUN,T2M,26.43
KALIMANTAN BARAT,2015,7,JUL,T2M,26.34
KALIMANTAN BARAT,2015,8,AUG,T2M,26.18
KALIMANTAN BARAT,2015,9,SEP,T2M,26.38
KALIMANTAN BARAT,2015,10,OCT,T2M,26.48
KALIMANTAN BARAT,2015,11,NOV,T2M,26.32
KALIMANTAN BARAT,2015,12,DEC,T2M,26.45
KALIMANTAN BARAT,2016,1,JAN,T2M,26.62
KALIMANTAN BARAT,2016,2,FEB,T2M,26.59
KALIMANTAN BARAT,2016,3,MAR,T2M,26.95
KALIMANTAN BARAT,2016,4,APR,T2M,27.26
KALIMANTAN BARAT,2016,5,MAY,T2M,27.17
KALIMANTAN BARAT,2016,6,JUN,T2M,26.29
KALIMANTAN BARAT,2016,7,JUL,T2M,26.43
KALIMANTAN BARAT,2016,8,AUG,T2M,26.66
KALIMANTAN BARAT,2016,9,SEP,T2M,26.45
KALIMANTAN BARAT,2016,10,OCT,T2M,26.36
KALIMANTAN BARAT,2016,11,NOV,T2M,26.24
KALIMANTAN BARAT,2016,12,DEC,T2M,26.0
KALIMANTAN BARAT,2017,1,JAN,T2M,26.2
KALIMANTAN BARAT,2017,2,FEB,T2M,25.73
KALIMANTAN BARAT,2017,3,MAR,T2M,26.35
KALIMANTAN BARAT,2017,4,APR,T2M,26.59
KALIMANTAN BARAT,2017,5,MAY,T2M,27.03
KALIMANTAN BARAT,2017,6,JUN,T2M,26.45
KALIMANTAN BARAT,2017,7,JUL,T2M,26.23
KALIMANTAN BARAT,2017,8,AUG,T2M,26.1
KALIMANTAN BARAT,2017,9,SEP,T2M,26.44
KALIMANTAN BARAT,2017,10,OCT,T2M,26.59
KALIMANTAN BARAT,2017,11,NOV,T2M,26.28
KALIMANTAN BARAT,2017,12,DEC,T2M,26.11
KALIMANTAN BARAT,2018,1,JAN,T2M,25.68
KALIMANTAN BARAT,2018,2,FEB,T2M,25.78
KALIMANTAN BARAT,2018,3,MAR,T2M,26.32
KALIMANTAN BARAT,2018,4,APR,T2M,26.58
KALIMANTAN BARAT,2018,5,MAY,T2M,26.69
KALIMANTAN BARAT,2018,6,JUN,T2M,26.27
KALIMANTAN BARAT,2018,7,JUL,T2M,26.14
KALIMANTAN BARAT,2018,8,AUG,T2M,26.2
KALIMANTAN BARAT,2018,9,SEP,T2M,26.14
KALIMANTAN BARAT,2018,10,OCT,T2M,26.31
KALIMANTAN BARAT,2018,11,NOV,T2M,26.34
KALIMANTAN BARAT,2018,12,DEC,T2M,26.19
KALIMANTAN BARAT,2019,1,JAN,T2M,26.32
KALIMANTAN BARAT,2019,2,FEB,T2M,26.47
KALIMANTAN BARAT,2019,3,MAR,T2M,26.66
KALIMANTAN BARAT,2019,4,APR,T2M,27.04
KALIMANTAN BARAT,2019,5,MAY,T2M,27.08
KALIMANTAN BARAT,2019,6,JUN,T2M,26.7
KALIMANTAN BARAT,2019,7,JUL,T2M,26.01
KALIMANTAN BARAT,2019,8,AUG,T2M,26.01
KALIMANTAN BARAT,2019,9,SEP,T2M,26.1
KALIMANTAN BARAT,2019,10,OCT,T2M,26.15
KALIMANTAN BARAT,2019,11,NOV,T2M,26.53
KALIMANTAN BARAT,2019,12,DEC,T2M,26.12
KALIMANTAN BARAT,2020,1,JAN,T2M,26.52
KALIMANTAN BARAT,2020,2,FEB,T2M,26.49
KALIMANTAN BARAT,2020,3,MAR,T2M,26.91
KALIMANTAN BARAT,2020,4,APR,T2M,27.0
KALIMANTAN BARAT,2020,5,MAY,T2M,27.21
KALIMANTAN BARAT,2020,6,JUN,T2M,26.39
KALIMANTAN BARAT,2020,7,JUL,T2M,25.93
KALIMANTAN BARAT,2020,8,AUG,T2M,26.54
KALIMANTAN BARAT,2020,9,SEP,T2M,25.95
KALIMANTAN BARAT,2020,10,OCT,T2M,26.36
KALIMANTAN BARAT,2020,11,NOV,T2M,26.2
KALIMANTAN BARAT,2020,12,DEC,T2M,26.02
KALIMANTAN BARAT,2021,1,JAN,T2M,25.71
KALIMANTAN BARAT,2021,2,FEB,T2M,25.71
KALIMANTAN BARAT,2021,3,MAR,T2M,26.25
KALIMANTAN BARAT,2021,4,APR,T2M,26.65
KALIMANTAN BARAT,2021,5,MAY,T2M,27.02
KALIMANTAN BARAT,2021,6,JUN,T2M,26.45
KALIMANTAN BARAT,2021,7,JUL,T2M,26.35
KALIMANTAN BARAT,2021,8,AUG,T2M,26.02
KALIMANTAN BARAT,2021,9,SEP,T2M,26.26
KALIMANTAN BARAT,2021,10,OCT,T2M,26.58
KALIMANTAN BARAT,2021,11,NOV,T2M,26.4
KALIMANTAN BARAT,2021,12,DEC,T2M,26.32
KALIMANTAN BARAT,2022,1,JAN,T2M,26.01
KALIMANTAN BARAT,2022,2,FEB,T2M,26.18
KALIMANTAN BARAT,2022,3,MAR,T2M,26.67
KALIMANTAN BARAT,2022,4,APR,T2M,26.67
KALIMANTAN BARAT,2022,5,MAY,T2M,27.04
KALIMANTAN BARAT,2022,6,JUN,T2M,26.11
KALIMANTAN BARAT,2022,7,JUL,T2M,26.57
KALIMANTAN BARAT,2022,8,AUG,T2M,26.27
KALIMANTAN BARAT,2022,9,SEP,T2M,26.04
KALIMANTAN BARAT,2022,10,OCT,T2M,26.1
KALIMANTAN BARAT,2022,11,NOV,T2M,26.24
KALIMANTAN BARAT,2022,12,DEC,T2M,25.93
KALIMANTAN BARAT,2023,1,JAN,T2M,25.76
KALIMANTAN BARAT,2023,2,FEB,T2M,25.98
KALIMANTAN BARAT,2023,3,MAR,T2M,26.1
KALIMANTAN BARAT,2023,4,APR,T2M,26.77
KALIMANTAN BARAT,2023,5,MAY,T2M,27.3
KALIMANTAN BARAT,2023,6,JUN,T2M,27.0
KALIMANTAN BARAT,2023,7,JUL,T2M,26.48
KALIMANTAN BARAT,2023,8,AUG,T2M,26.76
KALIMANTAN BARAT,2023,9,SEP,T2M,26.84
KALIMANTAN BARAT,2023,10,OCT,T2M,27.04
KALIMANTAN BARAT,2023,11,NOV,T2M,26.98
KALIMANTAN BARAT,2023,12,DEC,T2M,26.92
KALIMANTAN BARAT,2024,1,JAN,T2M,26.68
KALIMANTAN BARAT,2024,2,FEB,T2M,27.1
KALIMANTAN BARAT,2024,3,MAR,T2M,27.2
KALIMANTAN BARAT,2024,4,APR,T2M,27.65
KALIMANTAN BARAT,2024,5,MAY,T2M,27.69
KALIMANTAN BARAT,2024,6,JUN,T2M,26.97
KALIMANTAN BARAT,2024,7,JUL,T2M,26.84
KALIMANTAN BARAT,2024,8,AUG,T2M,26.59
KALIMANTAN BARAT,2024,9,SEP,T2M,26.9
KALIMANTAN BARAT,2024,10,OCT,T2M,26.9
KALIMANTAN BARAT,2024,11,NOV,T2M,26.83
KALIMANTAN BARAT,2024,12,DEC,T2M,26.49
KALIMANTAN BARAT,2010,1,JAN,T2M_MAX,30.26
KALIMANTAN BARAT,2010,2,FEB,T2M_MAX,31.3
KALIMANTAN BARAT,2010,3,MAR,T2M_MAX,31.09
KALIMANTAN BARAT,2010,4,APR,T2M_MAX,31.16
KALIMANTAN BARAT,2010,5,MAY,T2M_MAX,30.98
KALIMANTAN BARAT,2010,6,JUN,T2M_MAX,30.46
KALIMANTAN BARAT,2010,7,JUL,T2M_MAX,30.17
KALIMANTAN BARAT,2010,8,AUG,T2M_MAX,30.41
KALIMANTAN BARAT,2010,9,SEP,T2M_MAX,30.83
KALIMANTAN BARAT,2010,10,OCT,T2M_MAX,31.29
KALIMANTAN BARAT,2010,11,NOV,T2M_MAX,30.09
KALIMANTAN BARAT,2010,12,DEC,T2M_MAX,29.41
KALIMANTAN BARAT,2011,1,JAN,T2M_MAX,29.65
KALIMANTAN BARAT,2011,2,FEB,T2M_MAX,30.59
KALIMANTAN BARAT,2011,3,MAR,T2M_MAX,30.2
KALIMANTAN BARAT,2011,4,APR,T2M_MAX,30.32
KALIMANTAN BARAT,2011,5,MAY,T2M_MAX,31.01
KALIMANTAN BARAT,2011,6,JUN,T2M_MAX,30.64
KALIMANTAN BARAT,2011,7,JUL,T2M_MAX,30.28
KALIMANTAN BARAT,2011,8,AUG,T2M_MAX,30.36
KALIMANTAN BARAT,2011,9,SEP,T2M_MAX,31.67
KALIMANTAN BARAT,2011,10,OCT,T2M_MAX,30.7
KALIMANTAN BARAT,2011,11,NOV,T2M_MAX,31.03
KALIMANTAN BARAT,2011,12,DEC,T2M_MAX,30.13
KALIMANTAN BARAT,2012,1,JAN,T2M_MAX,30.79
KALIMANTAN BARAT,2012,2,FEB,T2M_MAX,30.22
KALIMANTAN BARAT,2012,3,MAR,T2M_MAX,30.79
KALIMANTAN BARAT,2012,4,APR,T2M_MAX,30.4
KALIMANTAN BARAT,2012,5,MAY,T2M_MAX,30.48
KALIMANTAN BARAT,2012,6,JUN,T2M_MAX,30.3
KALIMANTAN BARAT,2012,7,JUL,T2M_MAX,29.92
KALIMANTAN BARAT,2012,8,AUG,T2M_MAX,30.04
KALIMANTAN BARAT,2012,9,SEP,T2M_MAX,30.86
KALIMANTAN BARAT,2012,10,OCT,T2M_MAX,31.08
KALIMANTAN BARAT,2012,11,NOV,T2M_MAX,30.66
KALIMANTAN BARAT,2012,12,DEC,T2M_MAX,30.43
KALIMANTAN BARAT,2013,1,JAN,T2M_MAX,30.49
KALIMANTAN BARAT,2013,2,FEB,T2M_MAX,30.59
KALIMANTAN BARAT,2013,3,MAR,T2M_MAX,31.42
KALIMANTAN BARAT,2013,4,APR,T2M_MAX,30.98
KALIMANTAN BARAT,2013,5,MAY,T2M_MAX,30.59
KALIMANTAN BARAT,2013,6,JUN,T2M_MAX,30.75
KALIMANTAN BARAT,2013,7,JUL,T2M_MAX,30.29
KALIMANTAN BARAT,2013,8,AUG,T2M_MAX,30.57
KALIMANTAN BARAT,2013,9,SEP,T2M_MAX,31.29
KALIMANTAN BARAT,2013,10,OCT,T2M_MAX,31.28
KALIMANTAN BARAT,2013,11,NOV,T2M_MAX,30.67
KALIMANTAN BARAT,2013,12,DEC,T2M_MAX,30.13
KALIMANTAN BARAT,2014,1,JAN,T2M_MAX,29.66
KALIMANTAN BARAT,2014,2,FEB,T2M_MAX,30.7
KALIMANTAN BARAT,2014,3,MAR,T2M_MAX,31.11
KALIMANTAN BARAT,2014,4,APR,T2M_MAX,31.08
KALIMANTAN BARAT,2014,5,MAY,T2M_MAX,30.96
KALIMANTAN BARAT,2014,6,JUN,T2M_MAX,30.61
KALIMANTAN BARAT,2014,7,JUL,T2M_MAX,30.38
KALIMANTAN BARAT,2014,8,AUG,T2M_MAX,30.38
KALIMANTAN BARAT,2014,9,SEP,T2M_MAX,31.08
KALIMANTAN BARAT,2014,10,OCT,T2M_MAX,31.19
KALIMANTAN BARAT,2014,11,NOV,T2M_MAX,30.96
KALIMANTAN BARAT,2014,12,DEC,T2M_MAX,30.58
KALIMANTAN BARAT,2015,1,JAN,T2M_MAX,29.58
KALIMANTAN BARAT,2015,2,FEB,T2M_MAX,30.68
KALIMANTAN BARAT,2015,3,MAR,T2M_MAX,31.33
KALIMANTAN BARAT,2015,4,APR,T2M_MAX,30.93
KALIMANTAN BARAT,2015,5,MAY,T2M_MAX,30.93
KALIMANTAN BARAT,2015,6,JUN,T2M_MAX,30.12
KALIMANTAN BARAT,2015,7,JUL,T2M_MAX,30.59
KALIMANTAN BARAT,2015,8,AUG,T2M_MAX,30.84
KALIMANTAN BARAT,2015,9,SEP,T2M_MAX,31.07
KALIMANTAN BARAT,2015,10,OCT,T2M_MAX,31.36
KALIMANTAN BARAT,2015,11,NOV,T2M_MAX,30.87
KALIMANTAN BARAT,2015,12,DEC,T2M_MAX,31.16
KALIMANTAN BARAT,2016,1,JAN,T2M_MAX,31.15
KALIMANTAN BARAT,2016,2,FEB,T2M_MAX,30.7
KALIMANTAN BARAT,2016,3,MAR,T2M_MAX,31.62
KALIMANTAN BARAT,2016,4,APR,T2M_MAX,31.24
KALIMANTAN BARAT,2016,5,MAY,T2M_MAX,31.19
KALIMANTAN BARAT,2016,6,JUN,T2M_MAX,30.34
KALIMANTAN BARAT,2016,7,JUL,T2M_MAX,30.79
KALIMANTAN BARAT,2016,8,AUG,T2M_MAX,30.81
KALIMANTAN BARAT,2016,9,SEP,T2M_MAX,31.14
KALIMANTAN BARAT,2016,10,OCT,T2M_MAX,31.06
KALIMANTAN BARAT,2016,11,NOV,T2M_MAX,30.88
KALIMANTAN BARAT,2016,12,DEC,T2M_MAX,30.2
KALIMANTAN BARAT,2017,1,JAN,T2M_MAX,30.66
KALIMANTAN BARAT,2017,2,FEB,T2M_MAX,30.8
KALIMANTAN BARAT,2017,3,MAR,T2M_MAX,30.86
KALIMANTAN BARAT,2017,4,APR,T2M_MAX,30.55
KALIMANTAN BARAT,2017,5,MAY,T2M_MAX,31.24
KALIMANTAN BARAT,2017,6,JUN,T2M_MAX,30.47
KALIMANTAN BARAT,2017,7,JUL,T2M_MAX,30.51
KALIMANTAN BARAT,2017,8,AUG,T2M_MAX,30.41
KALIMANTAN BARAT,2017,9,SEP,T2M_MAX,31.12
KALIMANTAN BARAT,2017,10,OCT,T2M_MAX,31.33
KALIMANTAN BARAT,2017,11,NOV,T2M_MAX,31.07
KALIMANTAN BARAT,2017,12,DEC,T2M_MAX,30.59
KALIMANTAN BARAT,2018,1,JAN,T2M_MAX,30.7
KALIMANTAN BARAT,2018,2,FEB,T2M_MAX,31.01
KALIMANTAN BARAT,2018,3,MAR,T2M_MAX,30.96
KALIMANTAN BARAT,2018,4,APR,T2M_MAX,30.69
KALIMANTAN BARAT,2018,5,MAY,T2M_MAX,30.57
KALIMANTAN BARAT,2018,6,JUN,T2M_MAX,30.49
KALIMANTAN BARAT,2018,7,JUL,T2M_MAX,30.42
KALIMANTAN BARAT,2018,8,AUG,T2M_MAX,30.61
KALIMANTAN BARAT,2018,9,SEP,T2M_MAX,31.38
KALIMANTAN BARAT,2018,10,OCT,T2M_MAX,31.21
KALIMANTAN BARAT,2018,11,NOV,T2M_MAX,30.45
KALIMANTAN BARAT,2018,12,DEC,T2M_MAX,30.91
KALIMANTAN BARAT,2019,1,JAN,T2M_MAX,30.65
KALIMANTAN BARAT,2019,2,FEB,T2M_MAX,31.25
KALIMANTAN BARAT,2019,3,MAR,T2M_MAX,31.29
KALIMANTAN BARAT,2019,4,APR,T2M_MAX,31.46
KALIMANTAN BARAT,2019,5,MAY,T2M_MAX,31.27
KALIMANTAN BARAT,2019,6,JUN,T2M_MAX,30.58
KALIMANTAN BARAT,2019,7,JUL,T2M_MAX,30.43
KALIMANTAN BARAT,2019,8,AUG,T2M_MAX,30.83
KALIMANTAN BARAT,2019,9,SEP,T2M_MAX,30.83
KALIMANTAN BARAT,2019,10,OCT,T2M_MAX,30.92
KALIMANTAN BARAT,2019,11,NOV,T2M_MAX,31.06
KALIMANTAN BARAT,2019,12,DEC,T2M_MAX,30.92
KALIMANTAN BARAT,2020,1,JAN,T2M_MAX,31.0
KALIMANTAN BARAT,2020,2,FEB,T2M_MAX,31.05
KALIMANTAN BARAT,2020,3,MAR,T2M_MAX,31.68
KALIMANTAN BARAT,2020,4,APR,T2M_MAX,31.45
KALIMANTAN BARAT,2020,5,MAY,T2M_MAX,30.89
KALIMANTAN BARAT,2020,6,JUN,T2M_MAX,30.31
KALIMANTAN BARAT,2020,7,JUL,T2M_MAX,29.96
KALIMANTAN BARAT,2020,8,AUG,T2M_MAX,30.86
KALIMANTAN BARAT,2020,9,SEP,T2M_MAX,31.13
KALIMANTAN BARAT,2020,10,OCT,T2M_MAX,30.82
KALIMANTAN BARAT,2020,11,NOV,T2M_MAX,30.91
KALIMANTAN BARAT,2020,12,DEC,T2M_MAX,30.26
KALIMANTAN BARAT,2021,1,JAN,T2M_MAX,29.92
KALIMANTAN BARAT,2021,2,FEB,T2M_MAX,30.63
KALIMANTAN BARAT,2021,3,MAR,T2M_MAX,30.82
KALIMANTAN BARAT,2021,4,APR,T2M_MAX,30.88
KALIMANTAN BARAT,2021,5,MAY,T2M_MAX,31.1
KALIMANTAN BARAT,2021,6,JUN,T2M_MAX,30.95
KALIMANTAN BARAT,2021,7,JUL,T2M_MAX,30.43
KALIMANTAN BARAT,2021,8,AUG,T2M_MAX,31.01
KALIMANTAN BARAT,2021,9,SEP,T2M_MAX,31.39
KALIMANTAN BARAT,2021,10,OCT,T2M_MAX,31.68
KALIMANTAN BARAT,2021,11,NOV,T2M_MAX,31.14
KALIMANTAN BARAT,2021,12,DEC,T2M_MAX,30.76
KALIMANTAN BARAT,2022,1,JAN,T2M_MAX,30.67
KALIMANTAN BARAT,2022,2,FEB,T2M_MAX,31.45
KALIMANTAN BARAT,2022,3,MAR,T2M_MAX,31.15
KALIMANTAN BARAT,2022,4,APR,T2M_MAX,30.92
KALIMANTAN BARAT,2022,5,MAY,T2M_MAX,31.06
KALIMANTAN BARAT,2022,6,JUN,T2M_MAX,29.88
KALIMANTAN BARAT,2022,7,JUL,T2M_MAX,31.01
KALIMANTAN BARAT,2022,8,AUG,T2M_MAX,31.04
KALIMANTAN BARAT,2022,9,SEP,T2M_MAX,30.66
KALIMANTAN BARAT,2022,10,OCT,T2M_MAX,30.76
KALIMANTAN BARAT,2022,11,NOV,T2M_MAX,30.62
KALIMANTAN BARAT,2022,12,DEC,T2M_MAX,30.31
KALIMANTAN BARAT,2023,1,JAN,T2M_MAX,30.35
KALIMANTAN BARAT,2023,2,FEB,T2M_MAX,30.79
KALIMANTAN BARAT,2023,3,MAR,T2M_MAX,30.28
KALIMANTAN BARAT,2023,4,APR,T2M_MAX,30.95
KALIMANTAN BARAT,2023,5,MAY,T2M_MAX,31.5
KALIMANTAN BARAT,2023,6,JUN,T2M_MAX,30.6
KALIMANTAN BARAT,2023,7,JUL,T2M_MAX,30.42
KALIMANTAN BARAT,2023,8,AUG,T2M_MAX,31.05
KALIMANTAN BARAT,2023,9,SEP,T2M_MAX,31.57
KALIMANTAN BARAT,2023,10,OCT,T2M_MAX,32.18
KALIMANTAN BARAT,2023,11,NOV,T2M_MAX,32.15
KALIMANTAN BARAT,2023,12,DEC,T2M_MAX,30.74
KALIMANTAN BARAT,2024,1,JAN,T2M_MAX,30.8
KALIMANTAN BARAT,2024,2,FEB,T2M_MAX,31.39
KALIMANTAN BARAT,2024,3,MAR,T2M_MAX,31.38
KALIMANTAN BARAT,2024,4,APR,T2M_MAX,31.61
KALIMANTAN BARAT,2024,5,MAY,T2M_MAX,31.49
KALIMANTAN BARAT,2024,6,JUN,T2M_MAX,31.03
KALIMANTAN BARAT,2024,7,JUL,T2M_MAX,30.91
KALIMANTAN BARAT,2024,8,AUG,T2M_MAX,31.3
KALIMANTAN BARAT,2024,9,SEP,T2M_MAX,31.64
KALIMANTAN BARAT,2024,10,OCT,T2M_MAX,31.88
KALIMANTAN BARAT,2024,11,NOV,T2M_MAX,31.53
KALIMANTAN BARAT,2024,12,DEC,T2M_MAX,30.57
KALIMANTAN BARAT,2010,1,JAN,T2M_MIN,22.28
KALIMANTAN BARAT,2010,2,FEB,T2M_MIN,22.87
KALIMANTAN BARAT,2010,3,MAR,T2M_MIN,22.59
KALIMANTAN BARAT,2010,4,APR,T2M_MIN,23.82
KALIMANTAN BARAT,2010,5,MAY,T2M_MIN,23.94
KALIMANTAN BARAT,2010,6,JUN,T2M_MIN,23.0
KALIMANTAN BARAT,2010,7,JUL,T2M_MIN,22.96
KALIMANTAN BARAT,2010,8,AUG,T2M_MIN,22.58
KALIMANTAN BARAT,2010,9,SEP,T2M_MIN,22.82
KALIMANTAN BARAT,2010,10,OCT,T2M_MIN,22.56
KALIMANTAN BARAT,2010,11,NOV,T2M_MIN,23.1
KALIMANTAN BARAT,2010,12,DEC,T2M_MIN,22.54
KALIMANTAN BARAT,2011,1,JAN,T2M_MIN,22.32
KALIMANTAN BARAT,2011,2,FEB,T2M_MIN,21.01
KALIMANTAN BARAT,2011,3,MAR,T2M_MIN,22.36
KALIMANTAN BARAT,2011,4,APR,T2M_MIN,22.1
KALIMANTAN BARAT,2011,5,MAY,T2M_MIN,23.0
KALIMANTAN BARAT,2011,6,JUN,T2M_MIN,22.41
KALIMANTAN BARAT,2011,7,JUL,T2M_MIN,22.24
KALIMANTAN BARAT,2011,8,AUG,T2M_MIN,21.66
KALIMANTAN BARAT,2011,9,SEP,T2M_MIN,22.21
KALIMANTAN BARAT,2011,10,OCT,T2M_MIN,21.72
KALIMANTAN BARAT,2011,11,NOV,T2M_MIN,23.06
KALIMANTAN BARAT,2011,12,DEC,T2M_MIN,22.27
KALIMANTAN BARAT,2012,1,JAN,T2M_MIN,22.71
KALIMANTAN BARAT,2012,2,FEB,T2M_MIN,22.72
KALIMANTAN BARAT,2012,3,MAR,T2M_MIN,22.58
KALIMANTAN BARAT,2012,4,APR,T2M_MIN,22.54
KALIMANTAN BARAT,2012,5,MAY,T2M_MIN,23.48
KALIMANTAN BARAT,2012,6,JUN,T2M_MIN,21.59
KALIMANTAN BARAT,2012,7,JUL,T2M_MIN,22.19
KALIMANTAN BARAT,2012,8,AUG,T2M_MIN,21.59
KALIMANTAN BARAT,2012,9,SEP,T2M_MIN,22.05
KALIMANTAN BARAT,2012,10,OCT,T2M_MIN,23.27
KALIMANTAN BARAT,2012,11,NOV,T2M_MIN,23.2
KALIMANTAN BARAT,2012,12,DEC,T2M_MIN,23.16
KALIMANTAN BARAT,2013,1,JAN,T2M_MIN,22.96
KALIMANTAN BARAT,2013,2,FEB,T2M_MIN,22.98
KALIMANTAN BARAT,2013,3,MAR,T2M_MIN,23.27
KALIMANTAN BARAT,2013,4,APR,T2M_MIN,23.38
KALIMANTAN BARAT,2013,5,MAY,T2M_MIN,23.38
KALIMANTAN BARAT,2013,6,JUN,T2M_MIN,22.67
KALIMANTAN BARAT,2013,7,JUL,T2M_MIN,22.77
KALIMANTAN BARAT,2013,8,AUG,T2M_MIN,21.79
KALIMANTAN BARAT,2013,9,SEP,T2M_MIN,20.2
KALIMANTAN BARAT,2013,10,OCT,T2M_MIN,22.77
KALIMANTAN BARAT,2013,11,NOV,T2M_MIN,23.07
KALIMANTAN BARAT,2013,12,DEC,T2M_MIN,23.09
KALIMANTAN BARAT,2014,1,JAN,T2M_MIN,20.94
KALIMANTAN BARAT,2014,2,FEB,T2M_MIN,20.4
KALIMANTAN BARAT,2014,3,MAR,T2M_MIN,22.93
KALIMANTAN BARAT,2014,4,APR,T2M_MIN,22.19
KALIMANTAN BARAT,2014,5,MAY,T2M_MIN,23.38
KALIMANTAN BARAT,2014,6,JUN,T2M_MIN,23.21
KALIMANTAN BARAT,2014,7,JUL,T2M_MIN,23.01
KALIMANTAN BARAT,2014,8,AUG,T2M_MIN,22.75
KALIMANTAN BARAT,2014,9,SEP,T2M_MIN,22.44
KALIMANTAN BARAT,2014,10,OCT,T2M_MIN,21.82
KALIMANTAN BARAT,2014,11,NOV,T2M_MIN,23.22
KALIMANTAN BARAT,2014,12,DEC,T2M_MIN,22.88
KALIMANTAN BARAT,2015,1,JAN,T2M_MIN,22.04
KALIMANTAN BARAT,2015,2,FEB,T2M_MIN,22.12
KALIMANTAN BARAT,2015,3,MAR,T2M_MIN,22.37
KALIMANTAN BARAT,2015,4,APR,T2M_MIN,23.02
KALIMANTAN BARAT,2015,5,MAY,T2M_MIN,23.24
KALIMANTAN BARAT,2015,6,JUN,T2M_MIN,22.7
KALIMANTAN BARAT,2015,7,JUL,T2M_MIN,22.39
KALIMANTAN BARAT,2015,8,AUG,T2M_MIN,21.64
KALIMANTAN BARAT,2015,9,SEP,T2M_MIN,22.02
KALIMANTAN BARAT,2015,10,OCT,T2M_MIN,22.63
KALIMANTAN BARAT,2015,11,NOV,T2M_MIN,23.12
KALIMANTAN BARAT,2015,12,DEC,T2M_MIN,22.5
KALIMANTAN BARAT,2016,1,JAN,T2M_MIN,23.59
KALIMANTAN BARAT,2016,2,FEB,T2M_MIN,23.02
KALIMANTAN BARAT,2016,3,MAR,T2M_MIN,23.47
KALIMANTAN BARAT,2016,4,APR,T2M_MIN,23.94
KALIMANTAN BARAT,2016,5,MAY,T2M_MIN,23.91
KALIMANTAN BARAT,2016,6,JUN,T2M_MIN,22.88
KALIMANTAN BARAT,2016,7,JUL,T2M_MIN,22.57
KALIMANTAN BARAT,2016,8,AUG,T2M_MIN,22.83
KALIMANTAN BARAT,2016,9,SEP,T2M_MIN,23.29
KALIMANTAN BARAT,2016,10,OCT,T2M_MIN,23.42
KALIMANTAN BARAT,2016,11,NOV,T2M_MIN,23.38
KALIMANTAN BARAT,2016,12,DEC,T2M_MIN,22.9
KALIMANTAN BARAT,2017,1,JAN,T2M_MIN,22.8
KALIMANTAN BARAT,2017,2,FEB,T2M_MIN,21.98
KALIMANTAN BARAT,2017,3,MAR,T2M_MIN,22.87
KALIMANTAN BARAT,2017,4,APR,T2M_MIN,23.33
KALIMANTAN BARAT,2017,5,MAY,T2M_MIN,23.88
KALIMANTAN BARAT,2017,6,JUN,T2M_MIN,23.24
KALIMANTAN BARAT,2017,7,JUL,T2M_MIN,22.42
KALIMANTAN BARAT,2017,8,AUG,T2M_MIN,22.92
KALIMANTAN BARAT,2017,9,SEP,T2M_MIN,22.27
KALIMANTAN BARAT,2017,10,OCT,T2M_MIN,22.78
KALIMANTAN BARAT,2017,11,NOV,T2M_MIN,23.22
KALIMANTAN BARAT,2017,12,DEC,T2M_MIN,22.71
KALIMANTAN BARAT,2018,1,JAN,T2M_MIN,22.81
KALIMANTAN BARAT,2018,2,FEB,T2M_MIN,21.39
KALIMANTAN BARAT,2018,3,MAR,T2M_MIN,22.39
KALIMANTAN BARAT,2018,4,APR,T2M_MIN,23.3
KALIMANTAN BARAT,2018,5,MAY,T2M_MIN,23.61
KALIMANTAN BARAT,2018,6,JUN,T2M_MIN,22.73
KALIMANTAN BARAT,2018,7,JUL,T2M_MIN,22.72
KALIMANTAN BARAT,2018,8,AUG,T2M_MIN,22.51
KALIMANTAN BARAT,2018,9,SEP,T2M_MIN,21.7
KALIMANTAN BARAT,2018,10,OCT,T2M_MIN,22.22
KALIMANTAN BARAT,2018,11,NOV,T2M_MIN,23.85
KALIMANTAN BARAT,2018,12,DEC,T2M_MIN,23.21
KALIMANTAN BARAT,2019,1,JAN,T2M_MIN,23.22
KALIMANTAN BARAT,2019,2,FEB,T2M_MIN,23.05
KALIMANTAN BARAT,2019,3,MAR,T2M_MIN,22.61
KALIMANTAN BARAT,2019,4,APR,T2M_MIN,23.83
KALIMANTAN BARAT,2019,5,MAY,T2M_MIN,23.94
KALIMANTAN BARAT,2019,6,JUN,T2M_MIN,23.13
KALIMANTAN BARAT,2019,7,JUL,T2M_MIN,21.86
KALIMANTAN BARAT,2019,8,AUG,T2M_MIN,20.89
